Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-03-24,USD,0,100000,5.140,1.5
2026-03-24,USD,100000,1000000,4.640,1
2026-03-24,USD,1000000,50000000,4.390,0.75
2026-03-24,USD,50000000,250000000,4.140,0.5
2026-03-24,USD,250000000,,4.140,0.5
2026-03-24,AED,0,350000,5.993,2.5
2026-03-24,AED,350000,3500000,5.493,2
2026-03-24,AED,3500000,350000000,4.993,1.5
2026-03-24,AED,350000000,,4.993,1.5
2026-03-24,AUD,0,150000,6.005,1.5
2026-03-24,AUD,150000,1500000,5.505,1
2026-03-24,AUD,1500000,75000000,5.255,0.75
2026-03-24,AUD,75000000,300000000,5.005,0.5
2026-03-24,AUD,300000000,,5.005,0.5
2026-03-24,CAD,0,130000,3.618,1.5
2026-03-24,CAD,130000,1300000,3.118,1
2026-03-24,CAD,1300000,64000000,2.868,0.75
2026-03-24,CAD,64000000,260000000,2.618,0.5
2026-03-24,CAD,260000000,,2.618,0.5
2026-03-24,CHF,0,90000,1.500,1.5
2026-03-24,CHF,90000,900000,1.000,1
2026-03-24,CHF,900000,46000000,0.750,0.75
2026-03-24,CHF,46000000,180000000,0.75,0.5
2026-03-24,CHF,180000000,,0.75,0.5
2026-03-24,CNH,0,700000,5.287,4
2026-03-24,CNH,700000,7000000,4.287,3
2026-03-24,CNH,7000000,350000000,3.787,2.5
2026-03-24,CNH,350000000,,3.287,2
2026-03-24,CZK,0,400000000,6.333,3
2026-03-24,CZK,400000000,,6.333,3
2026-03-24,DKK,0,120000000,4.542,3
2026-03-24,DKK,120000000,,4.542,3
2026-03-24,EUR,0,90000,3.421,1.5
2026-03-24,EUR,90000,900000,2.921,1
2026-03-24,EUR,900000,44000000,2.671,0.75
2026-03-24,EUR,44000000,180000000,2.421,0.5
2026-03-24,EUR,180000000,,2.421,0.5
2026-03-24,GBP,0,80000,5.204,1.5
2026-03-24,GBP,80000,800000,4.704,1
2026-03-24,GBP,800000,38000000,4.454,0.75
2026-03-24,GBP,38000000,150000000,4.204,0.5
2026-03-24,GBP,150000000,,4.204,0.5
2026-03-24,HKD,0,780000,3.763,2.5
2026-03-24,HKD,780000,7800000,3.263,2
2026-03-24,HKD,7800000,780000000,2.763,1.5
2026-03-24,HKD,780000000,,2.763,1.5
2026-03-24,HUF,0,4500000000,10.934,5
2026-03-24,HUF,4500000000,,10.934,5
2026-03-24,ILS,0,80000000,8.000,5
2026-03-24,ILS,80000000,,8.000,5
2026-03-24,INR,,,8.400,3
2026-03-24,JPY,0,11000000,2.049,1.5
2026-03-24,JPY,11000000,114000000,1.549,1
2026-03-24,JPY,114000000,5700000000,1.299,0.75
2026-03-24,JPY,5700000000,23000000000,1.049,0.5
2026-03-24,JPY,23000000000,,1.049,0.5
2026-03-24,KRW,0,120000000,4.500,2
2026-03-24,KRW,120000000,1200000000,4.000,1.5
2026-03-24,KRW,1200000000,24000000000,3.500,1
2026-03-24,KRW,24000000000,,3.500,1
2026-03-24,MXN,0,2000000,9.955,3
2026-03-24,MXN,2000000,20000000,8.955,2
2026-03-24,MXN,20000000,2000000000,8.455,1.5
2026-03-24,MXN,2000000000,,8.455,1.5
2026-03-24,NOK,0,900000,5.219,1.5
2026-03-24,NOK,900000,9000000,4.719,1
2026-03-24,NOK,9000000,450000000,4.469,0.75
2026-03-24,NOK,450000000,1800000000,4.219,0.5
2026-03-24,NOK,1800000000,,4.219,0.5
2026-03-24,NZD,0,150000,3.884,1.5
2026-03-24,NZD,150000,1500000,3.384,1
2026-03-24,NZD,1500000,150000000,3.134,0.75
2026-03-24,NZD,150000000,,3.134,0.75
2026-03-24,PLN,0,70000000,6.656,3
2026-03-24,PLN,70000000,,6.656,3
2026-03-24,RON,,,8.341,3
2026-03-24,RUB*,0,660000000,19.790,5
2026-03-24,RUB*,660000000,,19.790,5
2026-03-24,SAR,0,350000,6.140,2.5
2026-03-24,SAR,350000,3500000,5.640,2
2026-03-24,SAR,3500000,350000000,5.140,1.5
2026-03-24,SAR,350000000,,5.140,1.5
2026-03-24,SEK,0,900000,3.195,1.5
2026-03-24,SEK,900000,9100000,2.695,1
2026-03-24,SEK,9100000,454000000,2.445,0.75
2026-03-24,SEK,454000000,1820000000,2.195,0.5
2026-03-24,SEK,1820000000,,2.195,0.5
2026-03-24,SGD,0,140000,2.831,1.5
2026-03-24,SGD,140000,1400000,2.331,1
2026-03-24,SGD,1400000,68000000,2.081,0.75
2026-03-24,SGD,68000000,270000000,1.831,0.5
2026-03-24,SGD,270000000,,1.831,0.5
2026-03-24,TRY,0,250000000,37.671,5
2026-03-24,TRY,250000000,,37.671,5
2026-03-24,ZAR,0,1500000,8.038,1.5
2026-03-24,ZAR,1500000,15000000,7.538,1
2026-03-24,ZAR,15000000,1500000000,7.288,0.75
2026-03-24,ZAR,1500000000,,7.288,0.75
