Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-06-29,USD,0,100000,5.130,1.5
2026-06-29,USD,100000,1000000,4.630,1
2026-06-29,USD,1000000,50000000,4.380,0.75
2026-06-29,USD,50000000,250000000,4.130,0.5
2026-06-29,USD,250000000,,4.130,0.5
2026-06-29,AED,0,350000,6.089,2.5
2026-06-29,AED,350000,3500000,5.589,2
2026-06-29,AED,3500000,350000000,5.089,1.5
2026-06-29,AED,350000000,,5.089,1.5
2026-06-29,AUD,0,150000,5.795,1.5
2026-06-29,AUD,150000,1500000,5.295,1
2026-06-29,AUD,1500000,75000000,5.045,0.75
2026-06-29,AUD,75000000,300000000,4.795,0.5
2026-06-29,AUD,300000000,,4.795,0.5
2026-06-29,CAD,0,130000,3.515,1.5
2026-06-29,CAD,130000,1300000,3.015,1
2026-06-29,CAD,1300000,64000000,2.765,0.75
2026-06-29,CAD,64000000,260000000,2.515,0.5
2026-06-29,CAD,260000000,,2.515,0.5
2026-06-29,CHF,0,90000,1.500,1.5
2026-06-29,CHF,90000,900000,1.000,1
2026-06-29,CHF,900000,46000000,0.750,0.75
2026-06-29,CHF,46000000,180000000,0.75,0.5
2026-06-29,CHF,180000000,,0.75,0.5
2026-06-29,CNH,0,700000,5.328,4
2026-06-29,CNH,700000,7000000,4.328,3
2026-06-29,CNH,7000000,350000000,3.828,2.5
2026-06-29,CNH,350000000,,3.328,2
2026-06-29,CZK,0,400000000,6.246,3
2026-06-29,CZK,400000000,,6.246,3
2026-06-29,DKK,0,120000000,4.677,3
2026-06-29,DKK,120000000,,4.677,3
2026-06-29,EUR,0,90000,3.583,1.5
2026-06-29,EUR,90000,900000,3.083,1
2026-06-29,EUR,900000,44000000,2.833,0.75
2026-06-29,EUR,44000000,180000000,2.583,0.5
2026-06-29,EUR,180000000,,2.583,0.5
2026-06-29,GBP,0,80000,5.155,1.5
2026-06-29,GBP,80000,800000,4.655,1
2026-06-29,GBP,800000,38000000,4.405,0.75
2026-06-29,GBP,38000000,150000000,4.155,0.5
2026-06-29,GBP,150000000,,4.155,0.5
2026-06-29,HKD,0,780000,4.668,2.5
2026-06-29,HKD,780000,7800000,4.168,2
2026-06-29,HKD,7800000,780000000,3.668,1.5
2026-06-29,HKD,780000000,,3.668,1.5
2026-06-29,HUF,0,4500000000,10.000,5
2026-06-29,HUF,4500000000,,10.000,5
2026-06-29,ILS,0,80000000,7.750,5
2026-06-29,ILS,80000000,,7.750,5
2026-06-29,INR,,,8.430,3
2026-06-29,JPY,0,11000000,2.291,1.5
2026-06-29,JPY,11000000,114000000,1.791,1
2026-06-29,JPY,114000000,5700000000,1.541,0.75
2026-06-29,JPY,5700000000,23000000000,1.291,0.5
2026-06-29,JPY,23000000000,,1.291,0.5
2026-06-29,KRW,,,6.371,3
2026-06-29,MXN,0,2000000,9.812,3
2026-06-29,MXN,2000000,20000000,8.812,2
2026-06-29,MXN,20000000,2000000000,8.312,1.5
2026-06-29,MXN,2000000000,,8.312,1.5
2026-06-29,NOK,0,900000,5.639,1.5
2026-06-29,NOK,900000,9000000,5.139,1
2026-06-29,NOK,9000000,450000000,4.889,0.75
2026-06-29,NOK,450000000,1800000000,4.639,0.5
2026-06-29,NOK,1800000000,,4.639,0.5
2026-06-29,NZD,0,150000,3.437,1.5
2026-06-29,NZD,150000,1500000,2.937,1
2026-06-29,NZD,1500000,150000000,2.687,0.75
2026-06-29,NZD,150000000,,2.687,0.75
2026-06-29,PLN,0,70000000,6.737,3
2026-06-29,PLN,70000000,,6.737,3
2026-06-29,RON,,,8.538,3
2026-06-29,RUB*,0,660000000,19.120,5
2026-06-29,RUB*,660000000,,19.120,5
2026-06-29,SAR,0,350000,6.223,2.5
2026-06-29,SAR,350000,3500000,5.723,2
2026-06-29,SAR,3500000,350000000,5.223,1.5
2026-06-29,SAR,350000000,,5.223,1.5
2026-06-29,SEK,0,900000,3.284,1.5
2026-06-29,SEK,900000,9100000,2.784,1
2026-06-29,SEK,9100000,454000000,2.534,0.75
2026-06-29,SEK,454000000,1820000000,2.284,0.5
2026-06-29,SEK,1820000000,,2.284,0.5
2026-06-29,SGD,0,140000,2.593,1.5
2026-06-29,SGD,140000,1400000,2.093,1
2026-06-29,SGD,1400000,68000000,1.843,0.75
2026-06-29,SGD,68000000,270000000,1.593,0.5
2026-06-29,SGD,270000000,,1.593,0.5
2026-06-29,TRY,0,250000000,33.845,5
2026-06-29,TRY,250000000,,33.845,5
2026-06-29,ZAR,0,1500000,8.326,1.5
2026-06-29,ZAR,1500000,15000000,7.826,1
2026-06-29,ZAR,15000000,1500000000,7.576,0.75
2026-06-29,ZAR,1500000000,,7.576,0.75
