Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-04-14,USD,0,10000,0,0
2026-04-14,USD,10000,,3.140,-0.5
2026-04-14,AED,0,35000,0,0
2026-04-14,AED,35000,,2.789,-0.75
2026-04-14,AUD,0,15000,0,0
2026-04-14,AUD,15000,150000,3.681,-0.5
2026-04-14,AUD,150000,,3.931,-0.25
2026-04-14,CAD,0,13000,0,0
2026-04-14,CAD,13000,,1.567,-0.5
2026-04-14,CHF,0,100000,0,0
2026-04-14,CHF,100000,,-0.498,-0.25
2026-04-14,CNH,0,70000,0,0
2026-04-14,CNH,70000,,0.50,0
2026-04-14,CZK,0,250000,0,0
2026-04-14,CZK,250000,,1.261,-2
2026-04-14,DKK,0,75000,0,0
2026-04-14,DKK,75000,,0.981,-0.5
2026-04-14,EUR,0,10000,0,0
2026-04-14,EUR,10000,,1.439,-0.5
2026-04-14,GBP,0,8000,0,0
2026-04-14,GBP,8000,,3.187,-0.5
2026-04-14,HKD,0,78000,0,0
2026-04-14,HKD,78000,,1.651,-0.75
2026-04-14,HUF,0,3500000,0,0
2026-04-14,HUF,3500000,,2.752,-3
2026-04-14,ILS,,,0,0
2026-04-14,INR,,,0,0
2026-04-14,JPY,0,5000000,0,0
2026-04-14,JPY,5000000,,0.335,-0.25
2026-04-14,KRW,0,12000000,0,0
2026-04-14,KRW,12000000,,1.000,-1.5
2026-04-14,MXN,0,200000,0,0
2026-04-14,MXN,200000,,2.680,-4
2026-04-14,NOK,0,100000,0,0
2026-04-14,NOK,100000,,1.756,-2
2026-04-14,NZD,0,15000,0,0
2026-04-14,NZD,15000,,0.240,-2.5
2026-04-14,PLN,0,400000,0,0
2026-04-14,PLN,400000,,1.547,-2
2026-04-14,RON,0,50000,0,0
2026-04-14,RON,50000,,3.156,-2
2026-04-14,RUB,,,0,0
2026-04-14,SAR,0,35000,0,0
2026-04-14,SAR,35000,,2.744,-0.75
2026-04-14,SEK,0,110000,0,0
2026-04-14,SEK,110000,,1.084,-0.5
2026-04-14,SGD,0,14000,0,0
2026-04-14,SGD,14000,,0.069,-1
2026-04-14,TRY,0,250000,0,0
2026-04-14,TRY,250000,,5,0
2026-04-14,ZAR,0,150000,0,0
2026-04-14,ZAR,150000,,5.411,-1
