Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-03-19,USD,0,10000,0,0
2026-03-19,USD,10000,,3.140,-0.5
2026-03-19,AED,0,35000,0,0
2026-03-19,AED,35000,,2.742,-0.75
2026-03-19,AUD,0,15000,0,0
2026-03-19,AUD,15000,150000,3.430,-0.5
2026-03-19,AUD,150000,,3.680,-0.25
2026-03-19,CAD,0,13000,0,0
2026-03-19,CAD,13000,,1.585,-0.5
2026-03-19,CHF,0,100000,0,0
2026-03-19,CHF,100000,,-0.581,-0.25
2026-03-19,CNH,0,70000,0,0
2026-03-19,CNH,70000,,0.50,0
2026-03-19,CZK,0,250000,0,0
2026-03-19,CZK,250000,,1.329,-2
2026-03-19,DKK,0,75000,0,0
2026-03-19,DKK,75000,,0.996,-0.5
2026-03-19,EUR,0,10000,0,0
2026-03-19,EUR,10000,,1.459,-0.5
2026-03-19,GBP,0,8000,0,0
2026-03-19,GBP,8000,,3.215,-0.5
2026-03-19,HKD,0,78000,0,0
2026-03-19,HKD,78000,,0.733,-0.75
2026-03-19,HUF,0,3500000,0,0
2026-03-19,HUF,3500000,,2.957,-3
2026-03-19,ILS,,,0,0
2026-03-19,INR,,,0,0
2026-03-19,JPY,0,5000000,0,0
2026-03-19,JPY,5000000,,0.349,-0.25
2026-03-19,KRW,0,12000000,0,0
2026-03-19,KRW,12000000,,1.000,-1.5
2026-03-19,MXN,0,200000,0,0
2026-03-19,MXN,200000,,2.770,-4
2026-03-19,NOK,0,100000,0,0
2026-03-19,NOK,100000,,1.839,-2
2026-03-19,NZD,0,15000,0,0
2026-03-19,NZD,15000,,0.000,-2.5
2026-03-19,PLN,0,400000,0,0
2026-03-19,PLN,400000,,1.788,-2
2026-03-19,RON,0,50000,0,0
2026-03-19,RON,50000,,3.444,-2
2026-03-19,RUB,,,0,0
2026-03-19,SAR,0,35000,0,0
2026-03-19,SAR,35000,,3.178,-0.75
2026-03-19,SEK,0,110000,0,0
2026-03-19,SEK,110000,,1.089,-0.5
2026-03-19,SGD,0,14000,0,0
2026-03-19,SGD,14000,,0.021,-1
2026-03-19,TRY,0,250000,0,0
2026-03-19,TRY,250000,,5,0
2026-03-19,ZAR,0,150000,0,0
2026-03-19,ZAR,150000,,5.173,-1
