Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-06-26,USD,0,100000,5.130,1.5
2026-06-26,USD,100000,1000000,4.630,1
2026-06-26,USD,1000000,50000000,4.380,0.75
2026-06-26,USD,50000000,250000000,4.130,0.5
2026-06-26,USD,250000000,,4.130,0.5
2026-06-26,AED,0,350000,6.245,2.5
2026-06-26,AED,350000,3500000,5.745,2
2026-06-26,AED,3500000,350000000,5.245,1.5
2026-06-26,AED,350000000,,5.245,1.5
2026-06-26,AUD,0,150000,5.756,1.5
2026-06-26,AUD,150000,1500000,5.256,1
2026-06-26,AUD,1500000,75000000,5.006,0.75
2026-06-26,AUD,75000000,300000000,4.756,0.5
2026-06-26,AUD,300000000,,4.756,0.5
2026-06-26,CAD,0,130000,3.497,1.5
2026-06-26,CAD,130000,1300000,2.997,1
2026-06-26,CAD,1300000,64000000,2.747,0.75
2026-06-26,CAD,64000000,260000000,2.497,0.5
2026-06-26,CAD,260000000,,2.497,0.5
2026-06-26,CHF,0,90000,1.500,1.5
2026-06-26,CHF,90000,900000,1.000,1
2026-06-26,CHF,900000,46000000,0.750,0.75
2026-06-26,CHF,46000000,180000000,0.75,0.5
2026-06-26,CHF,180000000,,0.75,0.5
2026-06-26,CNH,0,700000,5.379,4
2026-06-26,CNH,700000,7000000,4.379,3
2026-06-26,CNH,7000000,350000000,3.879,2.5
2026-06-26,CNH,350000000,,3.379,2
2026-06-26,CZK,0,400000000,6.325,3
2026-06-26,CZK,400000000,,6.325,3
2026-06-26,DKK,0,120000000,4.675,3
2026-06-26,DKK,120000000,,4.675,3
2026-06-26,EUR,0,90000,3.611,1.5
2026-06-26,EUR,90000,900000,3.111,1
2026-06-26,EUR,900000,44000000,2.861,0.75
2026-06-26,EUR,44000000,180000000,2.611,0.5
2026-06-26,EUR,180000000,,2.611,0.5
2026-06-26,GBP,0,80000,5.124,1.5
2026-06-26,GBP,80000,800000,4.624,1
2026-06-26,GBP,800000,38000000,4.374,0.75
2026-06-26,GBP,38000000,150000000,4.124,0.5
2026-06-26,GBP,150000000,,4.124,0.5
2026-06-26,HKD,0,780000,4.645,2.5
2026-06-26,HKD,780000,7800000,4.145,2
2026-06-26,HKD,7800000,780000000,3.645,1.5
2026-06-26,HKD,780000000,,3.645,1.5
2026-06-26,HUF,0,4500000000,10.000,5
2026-06-26,HUF,4500000000,,10.000,5
2026-06-26,ILS,0,80000000,7.750,5
2026-06-26,ILS,80000000,,7.750,5
2026-06-26,INR,,,8.430,3
2026-06-26,JPY,0,11000000,2.262,1.5
2026-06-26,JPY,11000000,114000000,1.762,1
2026-06-26,JPY,114000000,5700000000,1.512,0.75
2026-06-26,JPY,5700000000,23000000000,1.262,0.5
2026-06-26,JPY,23000000000,,1.262,0.5
2026-06-26,KRW,,,6.070,3
2026-06-26,MXN,0,2000000,9.829,3
2026-06-26,MXN,2000000,20000000,8.829,2
2026-06-26,MXN,20000000,2000000000,8.329,1.5
2026-06-26,MXN,2000000000,,8.329,1.5
2026-06-26,NOK,0,900000,5.640,1.5
2026-06-26,NOK,900000,9000000,5.140,1
2026-06-26,NOK,9000000,450000000,4.890,0.75
2026-06-26,NOK,450000000,1800000000,4.640,0.5
2026-06-26,NOK,1800000000,,4.640,0.5
2026-06-26,NZD,0,150000,3.346,1.5
2026-06-26,NZD,150000,1500000,2.846,1
2026-06-26,NZD,1500000,150000000,2.596,0.75
2026-06-26,NZD,150000000,,2.596,0.75
2026-06-26,PLN,0,70000000,6.702,3
2026-06-26,PLN,70000000,,6.702,3
2026-06-26,RON,,,8.579,3
2026-06-26,RUB*,0,660000000,19.120,5
2026-06-26,RUB*,660000000,,19.120,5
2026-06-26,SAR,0,350000,5.983,2.5
2026-06-26,SAR,350000,3500000,5.483,2
2026-06-26,SAR,3500000,350000000,4.983,1.5
2026-06-26,SAR,350000000,,4.983,1.5
2026-06-26,SEK,0,900000,3.228,1.5
2026-06-26,SEK,900000,9100000,2.728,1
2026-06-26,SEK,9100000,454000000,2.478,0.75
2026-06-26,SEK,454000000,1820000000,2.228,0.5
2026-06-26,SEK,1820000000,,2.228,0.5
2026-06-26,SGD,0,140000,2.547,1.5
2026-06-26,SGD,140000,1400000,2.047,1
2026-06-26,SGD,1400000,68000000,1.797,0.75
2026-06-26,SGD,68000000,270000000,1.547,0.5
2026-06-26,SGD,270000000,,1.547,0.5
2026-06-26,TRY,0,250000000,33.294,5
2026-06-26,TRY,250000000,,33.294,5
2026-06-26,ZAR,0,1500000,8.395,1.5
2026-06-26,ZAR,1500000,15000000,7.895,1
2026-06-26,ZAR,15000000,1500000000,7.645,0.75
2026-06-26,ZAR,1500000000,,7.645,0.75
