Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-03-17,USD,0,100000,5.140,1.5
2026-03-17,USD,100000,1000000,4.640,1
2026-03-17,USD,1000000,50000000,4.390,0.75
2026-03-17,USD,50000000,250000000,4.140,0.5
2026-03-17,USD,250000000,,4.140,0.5
2026-03-17,AED,0,350000,6.042,2.5
2026-03-17,AED,350000,3500000,5.542,2
2026-03-17,AED,3500000,350000000,5.042,1.5
2026-03-17,AED,350000000,,5.042,1.5
2026-03-17,AUD,0,150000,5.373,1.5
2026-03-17,AUD,150000,1500000,4.873,1
2026-03-17,AUD,1500000,75000000,4.623,0.75
2026-03-17,AUD,75000000,300000000,4.373,0.5
2026-03-17,AUD,300000000,,4.373,0.5
2026-03-17,CAD,0,130000,3.563,1.5
2026-03-17,CAD,130000,1300000,3.063,1
2026-03-17,CAD,1300000,64000000,2.813,0.75
2026-03-17,CAD,64000000,260000000,2.563,0.5
2026-03-17,CAD,260000000,,2.563,0.5
2026-03-17,CHF,0,90000,1.500,1.5
2026-03-17,CHF,90000,900000,1.000,1
2026-03-17,CHF,900000,46000000,0.750,0.75
2026-03-17,CHF,46000000,180000000,0.75,0.5
2026-03-17,CHF,180000000,,0.75,0.5
2026-03-17,CNH,0,700000,5.259,4
2026-03-17,CNH,700000,7000000,4.259,3
2026-03-17,CNH,7000000,350000000,3.759,2.5
2026-03-17,CNH,350000000,,3.259,2
2026-03-17,CZK,0,400000000,6.398,3
2026-03-17,CZK,400000000,,6.398,3
2026-03-17,DKK,0,120000000,4.507,3
2026-03-17,DKK,120000000,,4.507,3
2026-03-17,EUR,0,90000,3.454,1.5
2026-03-17,EUR,90000,900000,2.954,1
2026-03-17,EUR,900000,44000000,2.704,0.75
2026-03-17,EUR,44000000,180000000,2.454,0.5
2026-03-17,EUR,180000000,,2.454,0.5
2026-03-17,GBP,0,80000,5.251,1.5
2026-03-17,GBP,80000,800000,4.751,1
2026-03-17,GBP,800000,38000000,4.501,0.75
2026-03-17,GBP,38000000,150000000,4.251,0.5
2026-03-17,GBP,150000000,,4.251,0.5
2026-03-17,HKD,0,780000,4.008,2.5
2026-03-17,HKD,780000,7800000,3.508,2
2026-03-17,HKD,7800000,780000000,3.008,1.5
2026-03-17,HKD,780000000,,3.008,1.5
2026-03-17,HUF,0,4500000000,11.087,5
2026-03-17,HUF,4500000000,,11.087,5
2026-03-17,ILS,0,80000000,8.000,5
2026-03-17,ILS,80000000,,8.000,5
2026-03-17,INR,,,8.130,3
2026-03-17,JPY,0,11000000,2.161,1.5
2026-03-17,JPY,11000000,114000000,1.661,1
2026-03-17,JPY,114000000,5700000000,1.411,0.75
2026-03-17,JPY,5700000000,23000000000,1.161,0.5
2026-03-17,JPY,23000000000,,1.161,0.5
2026-03-17,KRW,0,120000000,4.500,2
2026-03-17,KRW,120000000,1200000000,4.000,1.5
2026-03-17,KRW,1200000000,24000000000,3.500,1
2026-03-17,KRW,24000000000,,3.500,1
2026-03-17,MXN,0,2000000,9.495,3
2026-03-17,MXN,2000000,20000000,8.495,2
2026-03-17,MXN,20000000,2000000000,7.995,1.5
2026-03-17,MXN,2000000000,,7.995,1.5
2026-03-17,NOK,0,900000,5.298,1.5
2026-03-17,NOK,900000,9000000,4.798,1
2026-03-17,NOK,9000000,450000000,4.548,0.75
2026-03-17,NOK,450000000,1800000000,4.298,0.5
2026-03-17,NOK,1800000000,,4.298,0.5
2026-03-17,NZD,0,150000,3.716,1.5
2026-03-17,NZD,150000,1500000,3.216,1
2026-03-17,NZD,1500000,150000000,2.966,0.75
2026-03-17,NZD,150000000,,2.966,0.75
2026-03-17,PLN,0,70000000,6.807,3
2026-03-17,PLN,70000000,,6.807,3
2026-03-17,RON,,,8.578,3
2026-03-17,RUB*,0,660000000,19.960,5
2026-03-17,RUB*,660000000,,19.960,5
2026-03-17,SAR,0,350000,6.397,2.5
2026-03-17,SAR,350000,3500000,5.897,2
2026-03-17,SAR,3500000,350000000,5.397,1.5
2026-03-17,SAR,350000000,,5.397,1.5
2026-03-17,SEK,0,900000,3.133,1.5
2026-03-17,SEK,900000,9100000,2.633,1
2026-03-17,SEK,9100000,454000000,2.383,0.75
2026-03-17,SEK,454000000,1820000000,2.133,0.5
2026-03-17,SEK,1820000000,,2.133,0.5
2026-03-17,SGD,0,140000,2.454,1.5
2026-03-17,SGD,140000,1400000,1.954,1
2026-03-17,SGD,1400000,68000000,1.704,0.75
2026-03-17,SGD,68000000,270000000,1.454,0.5
2026-03-17,SGD,270000000,,1.454,0.5
2026-03-17,TRY,0,250000000,41.392,5
2026-03-17,TRY,250000000,,41.392,5
2026-03-17,ZAR,0,1500000,7.964,1.5
2026-03-17,ZAR,1500000,15000000,7.464,1
2026-03-17,ZAR,15000000,1500000000,7.214,0.75
2026-03-17,ZAR,1500000000,,7.214,0.75
