Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-03-18,USD,0,10000,0,0
2026-03-18,USD,10000,,3.140,-0.5
2026-03-18,AED,0,35000,0,0
2026-03-18,AED,35000,,2.799,-0.75
2026-03-18,AUD,0,15000,0,0
2026-03-18,AUD,15000,150000,3.374,-0.5
2026-03-18,AUD,150000,,3.624,-0.25
2026-03-18,CAD,0,13000,0,0
2026-03-18,CAD,13000,,1.579,-0.5
2026-03-18,CHF,0,100000,0,0
2026-03-18,CHF,100000,,-0.577,-0.25
2026-03-18,CNH,0,70000,0,0
2026-03-18,CNH,70000,,0.50,0
2026-03-18,CZK,0,250000,0,0
2026-03-18,CZK,250000,,1.372,-2
2026-03-18,DKK,0,75000,0,0
2026-03-18,DKK,75000,,0.964,-0.5
2026-03-18,EUR,0,10000,0,0
2026-03-18,EUR,10000,,1.402,-0.5
2026-03-18,GBP,0,8000,0,0
2026-03-18,GBP,8000,,3.228,-0.5
2026-03-18,HKD,0,78000,0,0
2026-03-18,HKD,78000,,0.725,-0.75
2026-03-18,HUF,0,3500000,0,0
2026-03-18,HUF,3500000,,2.965,-3
2026-03-18,ILS,,,0,0
2026-03-18,INR,,,0,0
2026-03-18,JPY,0,5000000,0,0
2026-03-18,JPY,5000000,,0.304,-0.25
2026-03-18,KRW,0,12000000,0,0
2026-03-18,KRW,12000000,,1.000,-1.5
2026-03-18,MXN,0,200000,0,0
2026-03-18,MXN,200000,,2.495,-4
2026-03-18,NOK,0,100000,0,0
2026-03-18,NOK,100000,,1.805,-2
2026-03-18,NZD,0,15000,0,0
2026-03-18,NZD,15000,,0.000,-2.5
2026-03-18,PLN,0,400000,0,0
2026-03-18,PLN,400000,,1.816,-2
2026-03-18,RON,0,50000,0,0
2026-03-18,RON,50000,,3.442,-2
2026-03-18,RUB,,,0,0
2026-03-18,SAR,0,35000,0,0
2026-03-18,SAR,35000,,3.226,-0.75
2026-03-18,SEK,0,110000,0,0
2026-03-18,SEK,110000,,1.045,-0.5
2026-03-18,SGD,0,14000,0,0
2026-03-18,SGD,14000,,0.000,-1
2026-03-18,TRY,0,250000,0,0
2026-03-18,TRY,250000,,5,0
2026-03-18,ZAR,0,150000,0,0
2026-03-18,ZAR,150000,,5.097,-1
