Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-04-21,USD,0,100000,5.140,1.5
2026-04-21,USD,100000,1000000,4.640,1
2026-04-21,USD,1000000,50000000,4.390,0.75
2026-04-21,USD,50000000,250000000,4.140,0.5
2026-04-21,USD,250000000,,4.140,0.5
2026-04-21,AED,0,350000,6.063,2.5
2026-04-21,AED,350000,3500000,5.563,2
2026-04-21,AED,3500000,350000000,5.063,1.5
2026-04-21,AED,350000000,,5.063,1.5
2026-04-21,AUD,0,150000,5.711,1.5
2026-04-21,AUD,150000,1500000,5.211,1
2026-04-21,AUD,1500000,75000000,4.961,0.75
2026-04-21,AUD,75000000,300000000,4.711,0.5
2026-04-21,AUD,300000000,,4.711,0.5
2026-04-21,CAD,0,130000,3.764,1.5
2026-04-21,CAD,130000,1300000,3.264,1
2026-04-21,CAD,1300000,64000000,3.014,0.75
2026-04-21,CAD,64000000,260000000,2.764,0.5
2026-04-21,CAD,260000000,,2.764,0.5
2026-04-21,CHF,0,90000,1.500,1.5
2026-04-21,CHF,90000,900000,1.000,1
2026-04-21,CHF,900000,46000000,0.750,0.75
2026-04-21,CHF,46000000,180000000,0.75,0.5
2026-04-21,CHF,180000000,,0.75,0.5
2026-04-21,CNH,0,700000,5.197,4
2026-04-21,CNH,700000,7000000,4.197,3
2026-04-21,CNH,7000000,350000000,3.697,2.5
2026-04-21,CNH,350000000,,3.197,2
2026-04-21,CZK,0,400000000,6.385,3
2026-04-21,CZK,400000000,,6.385,3
2026-04-21,DKK,0,120000000,4.606,3
2026-04-21,DKK,120000000,,4.606,3
2026-04-21,EUR,0,90000,3.536,1.5
2026-04-21,EUR,90000,900000,3.036,1
2026-04-21,EUR,900000,44000000,2.786,0.75
2026-04-21,EUR,44000000,180000000,2.536,0.5
2026-04-21,EUR,180000000,,2.536,0.5
2026-04-21,GBP,0,80000,5.302,1.5
2026-04-21,GBP,80000,800000,4.802,1
2026-04-21,GBP,800000,38000000,4.552,0.75
2026-04-21,GBP,38000000,150000000,4.302,0.5
2026-04-21,GBP,150000000,,4.302,0.5
2026-04-21,HKD,0,780000,5.177,2.5
2026-04-21,HKD,780000,7800000,4.677,2
2026-04-21,HKD,7800000,780000000,4.177,1.5
2026-04-21,HKD,780000000,,4.177,1.5
2026-04-21,HUF,0,4500000000,10.717,5
2026-04-21,HUF,4500000000,,10.717,5
2026-04-21,ILS,0,80000000,9.296,5
2026-04-21,ILS,80000000,,9.296,5
2026-04-21,INR,,,8.130,3
2026-04-21,JPY,0,11000000,2.208,1.5
2026-04-21,JPY,11000000,114000000,1.708,1
2026-04-21,JPY,114000000,5700000000,1.458,0.75
2026-04-21,JPY,5700000000,23000000000,1.208,0.5
2026-04-21,JPY,23000000000,,1.208,0.5
2026-04-21,KRW,0,120000000,4.500,2
2026-04-21,KRW,120000000,1200000000,4.000,1.5
2026-04-21,KRW,1200000000,24000000000,3.500,1
2026-04-21,KRW,24000000000,,3.500,1
2026-04-21,MXN,0,2000000,9.768,3
2026-04-21,MXN,2000000,20000000,8.768,2
2026-04-21,MXN,20000000,2000000000,8.268,1.5
2026-04-21,MXN,2000000000,,8.268,1.5
2026-04-21,NOK,0,900000,5.482,1.5
2026-04-21,NOK,900000,9000000,4.982,1
2026-04-21,NOK,9000000,450000000,4.732,0.75
2026-04-21,NOK,450000000,1800000000,4.482,0.5
2026-04-21,NOK,1800000000,,4.482,0.5
2026-04-21,NZD,0,150000,3.707,1.5
2026-04-21,NZD,150000,1500000,3.207,1
2026-04-21,NZD,1500000,150000000,2.957,0.75
2026-04-21,NZD,150000000,,2.957,0.75
2026-04-21,PLN,0,70000000,6.733,3
2026-04-21,PLN,70000000,,6.733,3
2026-04-21,RON,,,8.078,3
2026-04-21,RUB*,0,660000000,19.480,5
2026-04-21,RUB*,660000000,,19.480,5
2026-04-21,SAR,0,350000,6.339,2.5
2026-04-21,SAR,350000,3500000,5.839,2
2026-04-21,SAR,3500000,350000000,5.339,1.5
2026-04-21,SAR,350000000,,5.339,1.5
2026-04-21,SEK,0,900000,3.199,1.5
2026-04-21,SEK,900000,9100000,2.699,1
2026-04-21,SEK,9100000,454000000,2.449,0.75
2026-04-21,SEK,454000000,1820000000,2.199,0.5
2026-04-21,SEK,1820000000,,2.199,0.5
2026-04-21,SGD,0,140000,2.480,1.5
2026-04-21,SGD,140000,1400000,1.980,1
2026-04-21,SGD,1400000,68000000,1.730,0.75
2026-04-21,SGD,68000000,270000000,1.480,0.5
2026-04-21,SGD,270000000,,1.480,0.5
2026-04-21,TRY,0,250000000,31.723,5
2026-04-21,TRY,250000000,,31.723,5
2026-04-21,ZAR,0,1500000,7.611,1.5
2026-04-21,ZAR,1500000,15000000,7.111,1
2026-04-21,ZAR,15000000,1500000000,6.861,0.75
2026-04-21,ZAR,1500000000,,6.861,0.75
