Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-03-14,USD,0,100000,5.140,1.5
2026-03-14,USD,100000,1000000,4.640,1
2026-03-14,USD,1000000,50000000,4.390,0.75
2026-03-14,USD,50000000,250000000,4.140,0.5
2026-03-14,USD,250000000,,4.140,0.5
2026-03-14,AED,0,350000,5.814,2.5
2026-03-14,AED,350000,3500000,5.314,2
2026-03-14,AED,3500000,350000000,4.814,1.5
2026-03-14,AED,350000000,,4.814,1.5
2026-03-14,AUD,0,150000,5.338,1.5
2026-03-14,AUD,150000,1500000,4.838,1
2026-03-14,AUD,1500000,75000000,4.588,0.75
2026-03-14,AUD,75000000,300000000,4.338,0.5
2026-03-14,AUD,300000000,,4.338,0.5
2026-03-14,CAD,0,130000,3.539,1.5
2026-03-14,CAD,130000,1300000,3.039,1
2026-03-14,CAD,1300000,64000000,2.789,0.75
2026-03-14,CAD,64000000,260000000,2.539,0.5
2026-03-14,CAD,260000000,,2.539,0.5
2026-03-14,CHF,0,90000,1.500,1.5
2026-03-14,CHF,90000,900000,1.000,1
2026-03-14,CHF,900000,46000000,0.750,0.75
2026-03-14,CHF,46000000,180000000,0.75,0.5
2026-03-14,CHF,180000000,,0.75,0.5
2026-03-14,CNH,0,700000,5.434,4
2026-03-14,CNH,700000,7000000,4.434,3
2026-03-14,CNH,7000000,350000000,3.934,2.5
2026-03-14,CNH,350000000,,3.434,2
2026-03-14,CZK,0,400000000,6.363,3
2026-03-14,CZK,400000000,,6.363,3
2026-03-14,DKK,0,120000000,4.514,3
2026-03-14,DKK,120000000,,4.514,3
2026-03-14,EUR,0,90000,3.484,1.5
2026-03-14,EUR,90000,900000,2.984,1
2026-03-14,EUR,900000,44000000,2.734,0.75
2026-03-14,EUR,44000000,180000000,2.484,0.5
2026-03-14,EUR,180000000,,2.484,0.5
2026-03-14,GBP,0,80000,5.248,1.5
2026-03-14,GBP,80000,800000,4.748,1
2026-03-14,GBP,800000,38000000,4.498,0.75
2026-03-14,GBP,38000000,150000000,4.248,0.5
2026-03-14,GBP,150000000,,4.248,0.5
2026-03-14,HKD,0,780000,3.994,2.5
2026-03-14,HKD,780000,7800000,3.494,2
2026-03-14,HKD,7800000,780000000,2.994,1.5
2026-03-14,HKD,780000000,,2.994,1.5
2026-03-14,HUF,0,4500000000,11.118,5
2026-03-14,HUF,4500000000,,11.118,5
2026-03-14,ILS,0,80000000,8.000,5
2026-03-14,ILS,80000000,,8.000,5
2026-03-14,INR,,,8.120,3
2026-03-14,JPY,0,11000000,2.159,1.5
2026-03-14,JPY,11000000,114000000,1.659,1
2026-03-14,JPY,114000000,5700000000,1.409,0.75
2026-03-14,JPY,5700000000,23000000000,1.159,0.5
2026-03-14,JPY,23000000000,,1.159,0.5
2026-03-14,KRW,0,120000000,4.500,2
2026-03-14,KRW,120000000,1200000000,4.000,1.5
2026-03-14,KRW,1200000000,24000000000,3.500,1
2026-03-14,KRW,24000000000,,3.500,1
2026-03-14,MXN,0,2000000,8.861,3
2026-03-14,MXN,2000000,20000000,7.861,2
2026-03-14,MXN,20000000,2000000000,7.361,1.5
2026-03-14,MXN,2000000000,,7.361,1.5
2026-03-14,NOK,0,900000,5.335,1.5
2026-03-14,NOK,900000,9000000,4.835,1
2026-03-14,NOK,9000000,450000000,4.585,0.75
2026-03-14,NOK,450000000,1800000000,4.335,0.5
2026-03-14,NOK,1800000000,,4.335,0.5
2026-03-14,NZD,0,150000,3.680,1.5
2026-03-14,NZD,150000,1500000,3.180,1
2026-03-14,NZD,1500000,150000000,2.930,0.75
2026-03-14,NZD,150000000,,2.930,0.75
2026-03-14,PLN,0,70000000,6.806,3
2026-03-14,PLN,70000000,,6.806,3
2026-03-14,RON,,,8.609,3
2026-03-14,RUB*,0,660000000,19.960,5
2026-03-14,RUB*,660000000,,19.960,5
2026-03-14,SAR,0,350000,6.397,2.5
2026-03-14,SAR,350000,3500000,5.897,2
2026-03-14,SAR,3500000,350000000,5.397,1.5
2026-03-14,SAR,350000000,,5.397,1.5
2026-03-14,SEK,0,900000,3.090,1.5
2026-03-14,SEK,900000,9100000,2.590,1
2026-03-14,SEK,9100000,454000000,2.340,0.75
2026-03-14,SEK,454000000,1820000000,2.090,0.5
2026-03-14,SEK,1820000000,,2.090,0.5
2026-03-14,SGD,0,140000,2.461,1.5
2026-03-14,SGD,140000,1400000,1.961,1
2026-03-14,SGD,1400000,68000000,1.711,0.75
2026-03-14,SGD,68000000,270000000,1.461,0.5
2026-03-14,SGD,270000000,,1.461,0.5
2026-03-14,TRY,0,250000000,40.144,5
2026-03-14,TRY,250000000,,40.144,5
2026-03-14,ZAR,0,1500000,8.101,1.5
2026-03-14,ZAR,1500000,15000000,7.601,1
2026-03-14,ZAR,15000000,1500000000,7.351,0.75
2026-03-14,ZAR,1500000000,,7.351,0.75
