Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-07-02,USD,0,10000,0,0
2026-07-02,USD,10000,,3.130,-0.5
2026-07-02,AED,0,35000,0,0
2026-07-02,AED,35000,,2.925,-0.75
2026-07-02,AUD,0,15000,0,0
2026-07-02,AUD,15000,150000,3.899,-0.5
2026-07-02,AUD,150000,,4.149,-0.25
2026-07-02,CAD,0,13000,0,0
2026-07-02,CAD,13000,,1.598,-0.5
2026-07-02,CHF,0,100000,0,0
2026-07-02,CHF,100000,,-1.294,-0.25
2026-07-02,CNH,0,70000,0,0
2026-07-02,CNH,70000,,0.50,0
2026-07-02,CZK,0,250000,0,0
2026-07-02,CZK,250000,,0.750,-2
2026-07-02,DKK,0,75000,0,0
2026-07-02,DKK,75000,,1.036,-0.5
2026-07-02,EUR,0,10000,0,0
2026-07-02,EUR,10000,,1.309,-0.5
2026-07-02,GBP,0,8000,0,0
2026-07-02,GBP,8000,,3.127,-0.5
2026-07-02,HKD,0,78000,0,0
2026-07-02,HKD,78000,,2.939,-0.75
2026-07-02,HUF,0,3500000,0,0
2026-07-02,HUF,3500000,,2.000,-3
2026-07-02,ILS,,,0,0
2026-07-02,INR,,,0,0
2026-07-02,JPY,0,5000000,0,0
2026-07-02,JPY,5000000,,-0.274,-0.25
2026-07-02,KRW,0,12000000,0,0
2026-07-02,KRW,12000000,,0.712,-1.5
2026-07-02,MXN,0,200000,0,0
2026-07-02,MXN,200000,,2.386,-4
2026-07-02,NOK,0,100000,0,0
2026-07-02,NOK,100000,,2.090,-2
2026-07-02,NZD,0,15000,0,0
2026-07-02,NZD,15000,,0.011,-2.5
2026-07-02,PLN,0,400000,0,0
2026-07-02,PLN,400000,,1.324,-2
2026-07-02,RON,0,50000,0,0
2026-07-02,RON,50000,,3.174,-2
2026-07-02,RUB,,,0,0
2026-07-02,SAR,0,35000,0,0
2026-07-02,SAR,35000,,0.401,-0.75
2026-07-02,SEK,0,110000,0,0
2026-07-02,SEK,110000,,1.140,-0.5
2026-07-02,SGD,0,14000,0,0
2026-07-02,SGD,14000,,0.480,-1
2026-07-02,TRY,0,250000,0,0
2026-07-02,TRY,250000,,5,0
2026-07-02,ZAR,0,150000,0,0
2026-07-02,ZAR,150000,,5.864,-1
